Year,Country,ISO3,Antimicrobial,DDD,Sector
2013,"Lebanon ",LBN,"Narrow spectrum penicillins",479419.13,Retail
2013,"Lebanon ",LBN,Others,238499.98,Retail
2013,"Lebanon ",LBN,Oxazolidinones,14188.50,Retail
2013,"Lebanon ",LBN,Polymyxins,897.67,Retail
2013,"Lebanon ",LBN,Tetracyclines,4867996.50,Retail
2013,"Lebanon ",LBN,Trimethoprim,104240.01,Retail
2013,Lithuania,LTU,Aminoglycosides,471661.53,Hospital/Retail
2013,Lithuania,LTU,"Broad spectrum penicillins",15033382.44,Hospital/Retail
2013,Lithuania,LTU,Carbapenems,38911.00,Hospital/Retail
2013,Lithuania,LTU,Cephalosporins,2248301.81,Hospital/Retail
2013,Lithuania,LTU,Chloramphenicols,0.00,Hospital/Retail
2013,Lithuania,LTU,Fluoroquinolones,1380533.37,Hospital/Retail
2013,Lithuania,LTU,Glycopeptides,7325.90,Hospital/Retail
2013,Lithuania,LTU,Glycylcyclines,490.00,Hospital/Retail
2013,Lithuania,LTU,Macrolides,2411221.25,Hospital/Retail
2013,Lithuania,LTU,"Narrow spectrum penicillins",1538275.13,Hospital/Retail
2013,Lithuania,LTU,Others,299999.97,Hospital/Retail
2013,Lithuania,LTU,Oxazolidinones,2754.50,Hospital/Retail
2013,Lithuania,LTU,Polymyxins,6996.67,Hospital/Retail
2013,Lithuania,LTU,Tetracyclines,1790969.00,Hospital/Retail
2013,Lithuania,LTU,Trimethoprim,452475.75,Hospital/Retail
2013,Luxembourg,LUX,Aminoglycosides,4126.93,Retail
2013,Luxembourg,LUX,"Broad spectrum penicillins",3562440.20,Retail
2013,Luxembourg,LUX,Carbapenems,109.40,Retail
2013,Luxembourg,LUX,Cephalosporins,895645.17,Retail
2013,Luxembourg,LUX,Chloramphenicols,289.60,Retail
2013,Luxembourg,LUX,Fluoroquinolones,610265.66,Retail
2013,Luxembourg,LUX,Glycopeptides,30.50,Retail
2013,Luxembourg,LUX,Macrolides,746810.44,Retail
2013,Luxembourg,LUX,Monobactams,0.00,Retail
2013,Luxembourg,LUX,"Narrow spectrum penicillins",37923.02,Retail
2013,Luxembourg,LUX,Others,32.67,Retail
2013,Luxembourg,LUX,Polymyxins,249.33,Retail
2013,Luxembourg,LUX,Tetracyclines,402835.00,Retail
2013,Luxembourg,LUX,Trimethoprim,66347.50,Retail
2013,"Malaysia ",MYS,Aminoglycosides,287136.03,Hospital/Retail
2013,"Malaysia ",MYS,"Broad spectrum penicillins",59154267.75,Hospital/Retail
2013,"Malaysia ",MYS,Carbapenems,466818.81,Hospital/Retail
2013,"Malaysia ",MYS,Cephalosporins,19950534.88,Hospital/Retail
2013,"Malaysia ",MYS,Chloramphenicols,1071.67,Hospital/Retail
2013,"Malaysia ",MYS,Fluoroquinolones,7630949.65,Hospital/Retail
2013,"Malaysia ",MYS,Glycopeptides,11736.75,Hospital/Retail
2013,"Malaysia ",MYS,Glycylcyclines,4100.00,Hospital/Retail
2013,"Malaysia ",MYS,Lipopeptides,860.71,Hospital/Retail
2013,"Malaysia ",MYS,Macrolides,14682729.00,Hospital/Retail
2013,"Malaysia ",MYS,"Narrow spectrum penicillins",10594140.00,Hospital/Retail
2013,"Malaysia ",MYS,Others,202921.67,Hospital/Retail
2013,"Malaysia ",MYS,Oxazolidinones,13416.00,Hospital/Retail
2013,"Malaysia ",MYS,Polymyxins,6542.67,Hospital/Retail
2013,"Malaysia ",MYS,Tetracyclines,10551198.00,Hospital/Retail
2013,"Malaysia ",MYS,Trimethoprim,1594685.50,Hospital/Retail
2013,"Mexico ",MEX,Aminoglycosides,2753009.50,Hospital/Retail
2013,"Mexico ",MEX,"Broad spectrum penicillins",107475869.91,Hospital/Retail
2013,"Mexico ",MEX,Carbapenems,367591.50,Hospital/Retail
2013,"Mexico ",MEX,Cephalosporins,42364150.25,Hospital/Retail
2013,"Mexico ",MEX,Chloramphenicols,293028.56,Hospital/Retail
2013,"Mexico ",MEX,Fluoroquinolones,50175587.44,Hospital/Retail
2013,"Mexico ",MEX,Glycopeptides,46667.10,Hospital/Retail
2013,"Mexico ",MEX,Glycylcyclines,81632.00,Hospital/Retail
2013,"Mexico ",MEX,Lipopeptides,22663.21,Hospital/Retail
2013,"Mexico ",MEX,Macrolides,38088264.00,Hospital/Retail
2013,"Mexico ",MEX,Monobactams,0.00,Hospital/Retail
2013,"Mexico ",MEX,"Narrow spectrum penicillins",6690539.00,Hospital/Retail
2013,"Mexico ",MEX,Others,1960304.13,Hospital/Retail
2013,"Mexico ",MEX,Oxazolidinones,233783.98,Hospital/Retail
2013,"Mexico ",MEX,Phosphonics,1684931.50,Hospital/Retail
2013,"Mexico ",MEX,Polymyxins,2181.67,Hospital/Retail
2013,"Mexico ",MEX,Tetracyclines,24342336.00,Hospital/Retail
2013,"Mexico ",MEX,Trimethoprim,54095212.00,Hospital/Retail
2013,"Morocco ",MAR,Aminoglycosides,882980.88,Retail
2013,"Morocco ",MAR,"Broad spectrum penicillins",127187400.59,Retail
2013,"Morocco ",MAR,Carbapenems,16358.25,Retail
2013,"Morocco ",MAR,Cephalosporins,4015206.54,Retail
2013,"Morocco ",MAR,Chloramphenicols,1511018.25,Retail
2013,"Morocco ",MAR,Fluoroquinolones,15535895.80,Retail
2013,"Morocco ",MAR,Glycopeptides,552.00,Retail
2013,"Morocco ",MAR,Macrolides,12149371.00,Retail
2013,"Morocco ",MAR,"Narrow spectrum penicillins",9605919.00,Retail
2013,"Morocco ",MAR,Others,266975.00,Retail
2013,"Morocco ",MAR,Polymyxins,9107.00,Retail
2013,"Morocco ",MAR,Tetracyclines,13551703.00,Retail
2013,"Morocco ",MAR,Trimethoprim,4840035.00,Retail
2013,Netherlands,NLD,Aminoglycosides,525343.31,Hospital/Retail
2013,Netherlands,NLD,"Broad spectrum penicillins",31054252.88,Hospital/Retail
2013,Netherlands,NLD,Carbapenems,128082.09,Hospital/Retail
2013,Netherlands,NLD,Cephalosporins,1297560.47,Hospital/Retail
2013,Netherlands,NLD,Fluoroquinolones,6288420.19,Hospital/Retail
2013,Netherlands,NLD,Glycopeptides,145431.45,Hospital/Retail
2013,Netherlands,NLD,Glycylcyclines,740.00,Hospital/Retail
2013,Netherlands,NLD,Lipopeptides,4335.71,Hospital/Retail
2013,Netherlands,NLD,Macrolides,7622481.00,Hospital/Retail
2013,Netherlands,NLD,Monobactams,1156.87,Hospital/Retail
2013,Netherlands,NLD,"Narrow spectrum penicillins",5579364.00,Hospital/Retail
2013,Netherlands,NLD,Others,30751.67,Hospital/Retail
2013,Netherlands,NLD,Oxazolidinones,18285.00,Hospital/Retail
2013,Netherlands,NLD,Phosphonics,0.00,Hospital/Retail
2013,Netherlands,NLD,Polymyxins,2258.67,Hospital/Retail
2013,Netherlands,NLD,Tetracyclines,15279728.00,Hospital/Retail
2013,Netherlands,NLD,Trimethoprim,3091953.25,Hospital/Retail
2013,"New Zealand",NZL,Aminoglycosides,180157.17,Hospital/Retail
2013,"New Zealand",NZL,"Broad spectrum penicillins",16671217.61,Hospital/Retail
2013,"New Zealand",NZL,Carbapenems,45889.65,Hospital/Retail
2013,"New Zealand",NZL,Cephalosporins,2097000.75,Hospital/Retail
2013,"New Zealand",NZL,Chloramphenicols,0.00,Hospital/Retail
2013,"New Zealand",NZL,Fluoroquinolones,1433080.90,Hospital/Retail
2013,"New Zealand",NZL,Glycopeptides,34522.60,Hospital/Retail
2013,"New Zealand",NZL,Glycylcyclines,60.00,Hospital/Retail
2013,"New Zealand",NZL,Lipopeptides,1071.79,Hospital/Retail
2013,"New Zealand",NZL,Macrolides,6685957.00,Hospital/Retail
2013,"New Zealand",NZL,Monobactams,1746.25,Hospital/Retail
2013,"New Zealand",NZL,"Narrow spectrum penicillins",4553222.00,Hospital/Retail
2013,"New Zealand",NZL,Others,7522.00,Hospital/Retail
2013,"New Zealand",NZL,Oxazolidinones,44390.00,Hospital/Retail
2013,"New Zealand",NZL,Polymyxins,2680.67,Hospital/Retail
2013,"New Zealand",NZL,Tetracyclines,12616371.00,Hospital/Retail
2013,"New Zealand",NZL,Trimethoprim,2412283.75,Hospital/Retail
2013,Norway,NOR,Aminoglycosides,206081.23,Hospital/Retail
2013,Norway,NOR,"Broad spectrum penicillins",3117538.76,Hospital/Retail
2013,Norway,NOR,Carbapenems,109718.88,Hospital/Retail
2013,Norway,NOR,Cephalosporins,876967.44,Hospital/Retail
2013,Norway,NOR,Chloramphenicols,619.00,Hospital/Retail
2013,Norway,NOR,Fluoroquinolones,1544300.37,Hospital/Retail
2013,Norway,NOR,Glycopeptides,28872.20,Hospital/Retail
2013,Norway,NOR,Glycylcyclines,580.00,Hospital/Retail
2013,Norway,NOR,Lipopeptides,1433.93,Hospital/Retail
2013,Norway,NOR,Macrolides,3729442.50,Hospital/Retail
2013,Norway,NOR,Monobactams,1340.78,Hospital/Retail
2013,Norway,NOR,"Narrow spectrum penicillins",12480353.00,Hospital/Retail
2013,Norway,NOR,Others,8253.33,Hospital/Retail
2013,Norway,NOR,Oxazolidinones,13810.00,Hospital/Retail
2013,Norway,NOR,Polymyxins,9031.33,Hospital/Retail
2013,Norway,NOR,Tetracyclines,7176404.50,Hospital/Retail
2013,Norway,NOR,Trimethoprim,1580497.00,Hospital/Retail
2013,"Pakistan ",PAK,Aminoglycosides,12269139.00,Retail
2013,"Pakistan ",PAK,"Broad spectrum penicillins",444672450.00,Retail
2013,"Pakistan ",PAK,Carbapenems,441623.38,Retail
2013,"Pakistan ",PAK,Cephalosporins,155221056.00,Retail
2013,"Pakistan ",PAK,Chloramphenicols,803054.69,Retail
2013,"Pakistan ",PAK,Fluoroquinolones,270377564.25,Retail
2013,"Pakistan ",PAK,Glycopeptides,95204.80,Retail
2013,"Pakistan ",PAK,Glycylcyclines,4695.00,Retail
2013,"Pakistan ",PAK,Macrolides,111001712.00,Retail
2013,"Pakistan ",PAK,Monobactams,0.00,Retail
2013,"Pakistan ",PAK,"Narrow spectrum penicillins",639976.63,Retail
2013,"Pakistan ",PAK,Others,477923.08,Retail
2013,"Pakistan ",PAK,Oxazolidinones,1013024.94,Retail
2013,"Pakistan ",PAK,Phosphonics,2265216.75,Retail
2013,"Pakistan ",PAK,Tetracyclines,165097200.00,Retail
2013,"Pakistan ",PAK,Trimethoprim,97478544.00,Retail
2013,"Peru ",PER,Aminoglycosides,1346547.13,Retail
2013,"Peru ",PER,"Broad spectrum penicillins",42343307.19,Retail
2013,"Peru ",PER,Carbapenems,4143.70,Retail
2013,"Peru ",PER,Cephalosporins,8138750.63,Retail
2013,"Peru ",PER,Chloramphenicols,618872.63,Retail
2013,"Peru ",PER,Fluoroquinolones,11998278.35,Retail
2013,"Peru ",PER,Glycopeptides,57.90,Retail
2013,"Peru ",PER,Glycylcyclines,60.00,Retail
2013,"Peru ",PER,Macrolides,13143830.00,Retail
2013,"Peru ",PER,Monobactams,0.00,Retail
2013,"Peru ",PER,"Narrow spectrum penicillins",6389436.00,Retail
2013,"Peru ",PER,Others,225050.00,Retail
2013,"Peru ",PER,Oxazolidinones,0.00,Retail
2013,"Peru ",PER,Phosphonics,0.00,Retail
2013,"Peru ",PER,Polymyxins,0.00,Retail
2013,"Peru ",PER,Tetracyclines,7291365.00,Retail
2013,"Peru ",PER,Trimethoprim,6175987.50,Retail
2013,"Philippines ",PHL,Aminoglycosides,594961.00,Hospital/Retail
2013,"Philippines ",PHL,"Broad spectrum penicillins",117500309.60,Hospital/Retail
2013,"Philippines ",PHL,Carbapenems,446801.41,Hospital/Retail
2013,"Philippines ",PHL,Cephalosporins,43465639.38,Hospital/Retail
2013,"Philippines ",PHL,Chloramphenicols,695374.94,Hospital/Retail
2013,"Philippines ",PHL,Fluoroquinolones,18878498.00,Hospital/Retail
2013,"Philippines ",PHL,Glycopeptides,26867.55,Hospital/Retail
2013,"Philippines ",PHL,Glycylcyclines,10211.00,Hospital/Retail
2013,"Philippines ",PHL,Lipopeptides,187.50,Hospital/Retail
2013,"Philippines ",PHL,Macrolides,18080702.00,Hospital/Retail
2013,"Philippines ",PHL,Monobactams,0.00,Hospital/Retail
2013,"Philippines ",PHL,"Narrow spectrum penicillins",5857977.50,Hospital/Retail
2013,"Philippines ",PHL,Others,1590439.67,Hospital/Retail
2013,"Philippines ",PHL,Oxazolidinones,12477.00,Hospital/Retail
2013,"Philippines ",PHL,Tetracyclines,3900476.00,Hospital/Retail
2013,"Philippines ",PHL,Trimethoprim,12011425.00,Hospital/Retail
2013,Poland,POL,Aminoglycosides,1996142.88,Hospital/Retail
2013,Poland,POL,"Broad spectrum penicillins",178609296.25,Hospital/Retail
2013,Poland,POL,Carbapenems,546000.94,Hospital/Retail
2013,Poland,POL,Cephalosporins,49964154.00,Hospital/Retail
2013,Poland,POL,Chloramphenicols,216.53,Hospital/Retail
2013,Poland,POL,Fluoroquinolones,21844629.50,Hospital/Retail
2013,Poland,POL,Glycopeptides,258753.86,Hospital/Retail
2013,Poland,POL,Glycylcyclines,13190.00,Hospital/Retail
2013,Poland,POL,Lipopeptides,0.00,Hospital/Retail
2013,Poland,POL,Macrolides,51879632.00,Hospital/Retail
2013,Poland,POL,Monobactams,64.40,Hospital/Retail
2013,Poland,POL,"Narrow spectrum penicillins",2518922.50,Hospital/Retail
2013,Poland,POL,Others,309624.66,Hospital/Retail
2013,Poland,POL,Oxazolidinones,34053.33,Hospital/Retail
2013,Poland,POL,Polymyxins,295424.34,Hospital/Retail
2013,Poland,POL,Tetracyclines,41634196.00,Hospital/Retail
2013,Poland,POL,Trimethoprim,9246915.00,Hospital/Retail
2013,Portugal,PRT,Aminoglycosides,307168.56,Hospital/Retail
2013,Portugal,PRT,"Broad spectrum penicillins",60160571.50,Hospital/Retail
2013,Portugal,PRT,Carbapenems,587103.00,Hospital/Retail
2013,Portugal,PRT,Cephalosporins,7436620.94,Hospital/Retail
2013,Portugal,PRT,Chloramphenicols,31.27,Hospital/Retail
2013,Portugal,PRT,Fluoroquinolones,10575300.56,Hospital/Retail
2013,Portugal,PRT,Glycopeptides,174757.66,Hospital/Retail
2013,Portugal,PRT,Glycylcyclines,4447.00,Hospital/Retail
2013,Portugal,PRT,Lipopeptides,9294.64,Hospital/Retail
2013,Portugal,PRT,Macrolides,10460085.00,Hospital/Retail
2013,Portugal,PRT,Monobactams,2350.42,Hospital/Retail
2013,Portugal,PRT,"Narrow spectrum penicillins",2140151.25,Hospital/Retail
2013,Portugal,PRT,Others,295884.06,Hospital/Retail
2013,Portugal,PRT,Oxazolidinones,64900.99,Hospital/Retail
2013,Portugal,PRT,Phosphonics,0.00,Hospital/Retail
2013,Portugal,PRT,Polymyxins,49483.00,Hospital/Retail
2013,Portugal,PRT,Tetracyclines,3091774.50,Hospital/Retail
2013,Portugal,PRT,Trimethoprim,2373450.50,Hospital/Retail
2013,"Puerto Rico ",PRI,Aminoglycosides,167204.34,Hospital/Retail
2013,"Puerto Rico ",PRI,"Broad spectrum penicillins",14032330.40,Hospital/Retail
2013,"Puerto Rico ",PRI,Carbapenems,405619.56,Hospital/Retail
2013,"Puerto Rico ",PRI,Cephalosporins,3661004.13,Hospital/Retail
2013,"Puerto Rico ",PRI,Chloramphenicols,18.67,Hospital/Retail
2013,"Puerto Rico ",PRI,Fluoroquinolones,5599804.00,Hospital/Retail
2013,"Puerto Rico ",PRI,Glycopeptides,256883.00,Hospital/Retail
2013,"Puerto Rico ",PRI,Glycylcyclines,37725.00,Hospital/Retail
2013,"Puerto Rico ",PRI,Lipopeptides,24075.00,Hospital/Retail
2013,"Puerto Rico ",PRI,Macrolides,4108791.00,Hospital/Retail
2013,"Puerto Rico ",PRI,Monobactams,7815.50,Hospital/Retail
2013,"Puerto Rico ",PRI,"Narrow spectrum penicillins",180980.27,Hospital/Retail
2013,"Puerto Rico ",PRI,Others,7460.74,Hospital/Retail
2013,"Puerto Rico ",PRI,Oxazolidinones,58707.66,Hospital/Retail
2013,"Puerto Rico ",PRI,Polymyxins,25941.70,Hospital/Retail
2013,"Puerto Rico ",PRI,Tetracyclines,1747917.00,Hospital/Retail
2013,"Puerto Rico ",PRI,Trimethoprim,1845047.50,Hospital/Retail
2013,Romania,ROU,Aminoglycosides,3946624.25,Hospital/Retail
2013,Romania,ROU,"Broad spectrum penicillins",147954639.72,Hospital/Retail
2013,Romania,ROU,Carbapenems,223139.98,Hospital/Retail
2013,Romania,ROU,Cephalosporins,39852081.50,Hospital/Retail
2013,Romania,ROU,Chloramphenicols,66181.66,Hospital/Retail
2013,Romania,ROU,Fluoroquinolones,27287653.88,Hospital/Retail
2013,Romania,ROU,Glycopeptides,113264.20,Hospital/Retail
2013,Romania,ROU,Glycylcyclines,8205.00,Hospital/Retail
2013,Romania,ROU,Lipopeptides,5.36,Hospital/Retail
2013,Romania,ROU,Macrolides,18944388.00,Hospital/Retail
2013,Romania,ROU,"Narrow spectrum penicillins",12636667.00,Hospital/Retail
2013,Romania,ROU,Others,988327.50,Hospital/Retail
2013,Romania,ROU,Oxazolidinones,32327.50,Hospital/Retail
2013,Romania,ROU,Polymyxins,186056.69,Hospital/Retail
2013,Romania,ROU,Tetracyclines,9288536.00,Hospital/Retail
2013,Romania,ROU,Trimethoprim,6660073.00,Hospital/Retail
2013,Russia,RUS,Aminoglycosides,22096730.00,Hospital/Retail
2013,Russia,RUS,"Broad spectrum penicillins",352398815.33,Hospital/Retail
2013,Russia,RUS,Carbapenems,1874199.38,Hospital/Retail
2013,Russia,RUS,Cephalosporins,86775938.00,Hospital/Retail
2013,Russia,RUS,Chloramphenicols,15757019.00,Hospital/Retail
2013,Russia,RUS,Fluoroquinolones,161032148.00,Hospital/Retail
2013,Russia,RUS,Glycopeptides,564646.31,Hospital/Retail
2013,Russia,RUS,Glycylcyclines,34090.00,Hospital/Retail
2013,Russia,RUS,Lipopeptides,63604.28,Hospital/Retail
2013,Russia,RUS,Macrolides,103049808.00,Hospital/Retail
2013,Russia,RUS,Monobactams,13808.87,Hospital/Retail
2013,Russia,RUS,"Narrow spectrum penicillins",3744045.50,Hospital/Retail
2013,Russia,RUS,Others,15438600.00,Hospital/Retail
2013,Russia,RUS,Oxazolidinones,230642.16,Hospital/Retail
2013,Russia,RUS,Phosphonics,950.13,Hospital/Retail
2013,Russia,RUS,Polymyxins,57303.83,Hospital/Retail
2013,Russia,RUS,Tetracyclines,73149928.00,Hospital/Retail
2013,Russia,RUS,Trimethoprim,22778964.00,Hospital/Retail
2013,"Saudi Arabia ",SAU,Aminoglycosides,44302.87,Retail
2013,"Saudi Arabia ",SAU,"Broad spectrum penicillins",186937000.41,Retail
2013,"Saudi Arabia ",SAU,Carbapenems,205414.30,Retail
2013,"Saudi Arabia ",SAU,Cephalosporins,64819308.75,Retail
2013,"Saudi Arabia ",SAU,Fluoroquinolones,28207042.70,Retail
2013,"Saudi Arabia ",SAU,Glycopeptides,50872.55,Retail
2013,"Saudi Arabia ",SAU,Glycylcyclines,20170.00,Retail
2013,"Saudi Arabia ",SAU,Macrolides,28011034.00,Retail
2013,"Saudi Arabia ",SAU,Monobactams,0.00,Retail
2013,"Saudi Arabia ",SAU,"Narrow spectrum penicillins",261962.84,Retail
2013,"Saudi Arabia ",SAU,Others,164350.00,Retail
2013,"Saudi Arabia ",SAU,Oxazolidinones,0.00,Retail
2013,"Saudi Arabia ",SAU,Polymyxins,3.33,Retail
2013,"Saudi Arabia ",SAU,Tetracyclines,10765050.00,Retail
2013,"Saudi Arabia ",SAU,Trimethoprim,1567560.00,Retail
2013,Serbia,SRB,Aminoglycosides,2872422.50,Retail
2013,Serbia,SRB,"Broad spectrum penicillins",39030307.48,Retail
2013,Serbia,SRB,Carbapenems,178933.02,Retail
2013,Serbia,SRB,Cephalosporins,11398640.63,Retail
2013,Serbia,SRB,Chloramphenicols,0.00,Retail
2013,Serbia,SRB,Fluoroquinolones,6678271.30,Retail
2013,Serbia,SRB,Glycopeptides,93129.35,Retail
2013,Serbia,SRB,Glycylcyclines,4890.00,Retail
2013,Serbia,SRB,Macrolides,11073881.00,Retail
2013,Serbia,SRB,"Narrow spectrum penicillins",763307.75,Retail
2013,Serbia,SRB,Oxazolidinones,3718.50,Retail
2013,Serbia,SRB,Polymyxins,0.00,Retail
2013,Serbia,SRB,Tetracyclines,6245071.00,Retail
2013,Serbia,SRB,Trimethoprim,595233.75,Retail
2013,"Singapore ",SGP,Aminoglycosides,91828.11,Hospital/Retail
2013,"Singapore ",SGP,"Broad spectrum penicillins",16710754.69,Hospital/Retail
2013,"Singapore ",SGP,Carbapenems,144047.22,Hospital/Retail
2013,"Singapore ",SGP,Cephalosporins,2070879.97,Hospital/Retail
2013,"Singapore ",SGP,Chloramphenicols,0.00,Hospital/Retail
2013,"Singapore ",SGP,Fluoroquinolones,3373428.75,Hospital/Retail
2013,"Singapore ",SGP,Glycopeptides,42467.65,Hospital/Retail
2013,"Singapore ",SGP,Glycylcyclines,4305.00,Hospital/Retail
2013,"Singapore ",SGP,Lipopeptides,6239.29,Hospital/Retail
2013,"Singapore ",SGP,Macrolides,5197937.50,Hospital/Retail
2013,"Singapore ",SGP,Monobactams,6403.00,Hospital/Retail
2013,"Singapore ",SGP,"Narrow spectrum penicillins",594564.56,Hospital/Retail
2013,"Singapore ",SGP,Others,5531.20,Hospital/Retail
2013,"Singapore ",SGP,Oxazolidinones,7813.50,Hospital/Retail
2013,"Singapore ",SGP,Tetracyclines,4844201.00,Hospital/Retail
2013,"Singapore ",SGP,Trimethoprim,446082.56,Hospital/Retail
2013,Slovakia,SVK,Aminoglycosides,176829.16,Hospital/Retail
2013,Slovakia,SVK,"Broad spectrum penicillins",16865632.50,Hospital/Retail
2013,Slovakia,SVK,Carbapenems,37883.50,Hospital/Retail
2013,Slovakia,SVK,Cephalosporins,12125230.09,Hospital/Retail
2013,Slovakia,SVK,Chloramphenicols,1414.93,Hospital/Retail
2013,Slovakia,SVK,Fluoroquinolones,5318003.77,Hospital/Retail
2013,Slovakia,SVK,Glycopeptides,16783.00,Hospital/Retail
2013,Slovakia,SVK,Glycylcyclines,1120.00,Hospital/Retail
2013,Slovakia,SVK,Lipopeptides,80.71,Hospital/Retail
2013,Slovakia,SVK,Macrolides,9524897.00,Hospital/Retail
2013,Slovakia,SVK,Monobactams,25.00,Hospital/Retail
2013,Slovakia,SVK,"Narrow spectrum penicillins",2533957.75,Hospital/Retail
2013,Slovakia,SVK,Others,133425.00,Hospital/Retail
2013,Slovakia,SVK,Oxazolidinones,8890.00,Hospital/Retail
2013,Slovakia,SVK,Polymyxins,62116.67,Hospital/Retail
2013,Slovakia,SVK,Tetracyclines,3437251.00,Hospital/Retail
2013,Slovakia,SVK,Trimethoprim,816856.25,Hospital/Retail
2013,Slovenia,SVN,Aminoglycosides,55416.91,Retail
2013,Slovenia,SVN,"Broad spectrum penicillins",7223358.97,Retail
2013,Slovenia,SVN,Carbapenems,52970.09,Retail
2013,Slovenia,SVN,Cephalosporins,427234.72,Retail
2013,Slovenia,SVN,Chloramphenicols,0.00,Retail
2013,Slovenia,SVN,Fluoroquinolones,1038781.42,Retail
2013,Slovenia,SVN,Glycopeptides,10660.30,Retail
2013,Slovenia,SVN,Glycylcyclines,740.00,Retail
2013,Slovenia,SVN,Lipopeptides,1115.00,Retail
2013,Slovenia,SVN,Macrolides,1183119.75,Retail
2013,Slovenia,SVN,Monobactams,0.00,Retail
2013,Slovenia,SVN,"Narrow spectrum penicillins",1520496.00,Retail
2013,Slovenia,SVN,Others,3.33,Retail
2013,Slovenia,SVN,Oxazolidinones,2760.00,Retail
2013,Slovenia,SVN,Phosphonics,0.00,Retail
2013,Slovenia,SVN,Polymyxins,405.33,Retail
2013,Slovenia,SVN,Tetracyclines,371489.50,Retail
2013,Slovenia,SVN,Trimethoprim,725177.50,Retail
2013,"South Africa",ZAF,Aminoglycosides,3248930.50,Hospital/Retail
2013,"South Africa",ZAF,"Broad spectrum penicillins",271785489.50,Hospital/Retail
2013,"South Africa",ZAF,Carbapenems,870660.56,Hospital/Retail
2013,"South Africa",ZAF,Cephalosporins,16258561.00,Hospital/Retail
2013,"South Africa",ZAF,Chloramphenicols,100506.66,Hospital/Retail
2013,"South Africa",ZAF,Fluoroquinolones,30498241.38,Hospital/Retail
2013,"South Africa",ZAF,Glycopeptides,247170.77,Hospital/Retail
2013,"South Africa",ZAF,Glycylcyclines,18955.00,Hospital/Retail
2013,"South Africa",ZAF,Lipopeptides,0.00,Hospital/Retail
2013,"South Africa",ZAF,Macrolides,34910580.00,Hospital/Retail
2013,"South Africa",ZAF,Monobactams,0.50,Hospital/Retail
2013,"South Africa",ZAF,"Narrow spectrum penicillins",14924653.00,Hospital/Retail
2013,"South Africa",ZAF,Others,37706.33,Hospital/Retail
2013,"South Africa",ZAF,Oxazolidinones,81289.99,Hospital/Retail
2013,"South Africa",ZAF,Polymyxins,0.67,Hospital/Retail
2013,"South Africa",ZAF,Tetracyclines,117357192.00,Hospital/Retail
2013,"South Africa",ZAF,Trimethoprim,85733168.00,Hospital/Retail
2013,Spain,ESP,Aminoglycosides,3194189.00,Hospital/Retail
2013,Spain,ESP,"Broad spectrum penicillins",436163856.00,Hospital/Retail
2013,Spain,ESP,Carbapenems,2758174.50,Hospital/Retail
2013,Spain,ESP,Cephalosporins,43891773.50,Hospital/Retail
2013,Spain,ESP,Chloramphenicols,0.00,Hospital/Retail
2013,Spain,ESP,Fluoroquinolones,53652038.00,Hospital/Retail
2013,Spain,ESP,Glycopeptides,743086.75,Hospital/Retail
2013,Spain,ESP,Glycylcyclines,35044.00,Hospital/Retail
2013,Spain,ESP,Lipopeptides,232239.98,Hospital/Retail
2013,Spain,ESP,Macrolides,42936260.00,Hospital/Retail
2013,Spain,ESP,Monobactams,46082.75,Hospital/Retail
2013,Spain,ESP,"Narrow spectrum penicillins",6654990.00,Hospital/Retail
2013,Spain,ESP,Others,1403948.86,Hospital/Retail
2013,Spain,ESP,Oxazolidinones,429302.97,Hospital/Retail
2013,Spain,ESP,Phosphonics,2085337.38,Hospital/Retail
2013,Spain,ESP,Polymyxins,1132659.00,Hospital/Retail
2013,Spain,ESP,Tetracyclines,24977344.00,Hospital/Retail
2013,Spain,ESP,Trimethoprim,8231389.00,Hospital/Retail
2013,"Sri Lanka",LKA,Aminoglycosides,11884.37,Retail
2013,"Sri Lanka",LKA,"Broad spectrum penicillins",32376452.02,Retail
2013,"Sri Lanka",LKA,Carbapenems,13132.60,Retail
2013,"Sri Lanka",LKA,Cephalosporins,10534352.75,Retail
2013,"Sri Lanka",LKA,Chloramphenicols,4699.40,Retail
2013,"Sri Lanka",LKA,Fluoroquinolones,10372132.40,Retail
2013,"Sri Lanka",LKA,Glycopeptides,635.15,Retail
2013,"Sri Lanka",LKA,Lipopeptides,0.00,Retail
2013,"Sri Lanka",LKA,Macrolides,8866678.00,Retail
2013,"Sri Lanka",LKA,Monobactams,1241.50,Retail
2013,"Sri Lanka",LKA,"Narrow spectrum penicillins",6179559.00,Retail
2013,"Sri Lanka",LKA,Others,3234.00,Retail
2013,"Sri Lanka",LKA,Oxazolidinones,6181.00,Retail
2013,"Sri Lanka",LKA,Tetracyclines,9094346.00,Retail
2013,"Sri Lanka",LKA,Trimethoprim,1151104.38,Retail
2013,Sweden,SWE,Aminoglycosides,137409.73,Retail
2013,Sweden,SWE,"Broad spectrum penicillins",5261537.28,Retail
2013,Sweden,SWE,Carbapenems,239886.55,Retail
2013,Sweden,SWE,Cephalosporins,989301.09,Retail
2013,Sweden,SWE,Chloramphenicols,0.00,Retail
2013,Sweden,SWE,Fluoroquinolones,3545055.85,Retail
2013,Sweden,SWE,Glycopeptides,88507.00,Retail
2013,Sweden,SWE,Glycylcyclines,3145.00,Retail
2013,Sweden,SWE,Lipopeptides,3337.86,Retail
