"","Pathogen","Gradient"
"168","Acinetobacter spp.",0.133941490517075
"169","Acinetobacter spp.",0.781355540142932
"170","Acinetobacter spp.",0.926844907454914
"171","Acinetobacter spp.",0.503286045534463
"172","Acinetobacter spp.",0.46922108322641
"173","Acinetobacter spp.",0.331828357931995
"174","Acinetobacter spp.",0.484277626414347
"175","Acinetobacter spp.",0.546690683421404
"176","Acinetobacter spp.",0.320507125555163
"177","Acinetobacter spp.",0.19524711220126
"178","Acinetobacter spp.",0.3808293055474
"179","Acinetobacter spp.",0.284404825798389
"180","Acinetobacter spp.",0.50546075179085
"181","Acinetobacter spp.",0.498655381438198
"182","Acinetobacter spp.",0.175946153929279
"183","Acinetobacter spp.",0.255728455644682
"184","Acinetobacter spp.",0.514857612043115
"185","Acinetobacter spp.",0.208234509271648
"186","Acinetobacter spp.",0.11856185984097
"187","Acinetobacter spp.",0.399072614334519
"188","Acinetobacter spp.",0.256235412627206
"189","Acinetobacter spp.",0.439934230416165
"190","Acinetobacter spp.",0.118880493149948
"191","Acinetobacter spp.",0.498138777895861
"192","Acinetobacter spp.",0.285269271255062
"193","Acinetobacter spp.",0.626194151157441
"194","Acinetobacter spp.",0.522015093296121
"195","Acinetobacter spp.",0.372838532383971
"196","Acinetobacter spp.",0.570347124890535
"197","Acinetobacter spp.",0.19334593454283
"198","Acinetobacter spp.",0.51201176349794
"199","Acinetobacter spp.",0.597823016144063
"200","Acinetobacter spp.",0.617979527990058
"201","Acinetobacter spp.",0.130259679489972
"202","Acinetobacter spp.",0.573173315370763
"203","Acinetobacter spp.",0.216974409237183
"204","Acinetobacter spp.",0.526193039747506
"205","Acinetobacter spp.",0.425508413311153
"206","Acinetobacter spp.",0.460927185326878
"207","Acinetobacter spp.",0.291003484129004
"208","Acinetobacter spp.",0.43125978301779
"209","Acinetobacter spp.",0.73923649712375
"210","Acinetobacter spp.",0.216731366981919
"211","Acinetobacter spp.",0.443900281542241
"212","Acinetobacter spp.",0.196844355886408
"213","Acinetobacter spp.",0.701946001704679
"214","Acinetobacter spp.",0.480881289812223
"215","Acinetobacter spp.",0.810304077819797
"216","Acinetobacter spp.",0.59570369222426
"217","Acinetobacter spp.",0.576545155890826
"218","Acinetobacter spp.",0.498656538976882
"219","Acinetobacter spp.",0.298453228364939
"220","Acinetobacter spp.",0.735725382553598
"221","Acinetobacter spp.",0.442494083101124
"222","Acinetobacter spp.",0.695911165214034
"223","Acinetobacter spp.",0.295266136406463
"224","Acinetobacter spp.",0.781560289636508
"225","Acinetobacter spp.",0.551874878755579
"226","Acinetobacter spp.",0.911527936292594
"227","Acinetobacter spp.",0.352686651202282
"228","Acinetobacter spp.",0.423623434847874
"229","Acinetobacter spp.",0.659450761535319
"230","Acinetobacter spp.",0.48514040569638
"231","Acinetobacter spp.",0.694787201269258
"232","Acinetobacter spp.",0.245548881581532
"233","Acinetobacter spp.",0.476308023975403
"234","Acinetobacter spp.",0.198998761139719
"235","Acinetobacter spp.",0.47222002368483
"236","Acinetobacter spp.",0.6094722228548
"237","Acinetobacter spp.",0.546812506246
"238","Acinetobacter spp.",0.639755973105855
"239","Acinetobacter spp.",0.340382499315879
"240","Acinetobacter spp.",0.445586015114404
"241","Acinetobacter spp.",0.202372900346049
"242","Acinetobacter spp.",0.080938734343464
"243","Acinetobacter spp.",0.485421573895073
"244","Acinetobacter spp.",0.443382906856195
"245","Acinetobacter spp.",0.595551831469846
"246","Acinetobacter spp.",0.902450211718874
"247","Acinetobacter spp.",0.697990244106244
"248","Acinetobacter spp.",0.51529190568862
"249","Acinetobacter spp.",0.284459548040108
"250","Acinetobacter spp.",0.419840875302127
"251","Acinetobacter spp.",0.534812277017304
"252","Acinetobacter spp.",0.407410135354974
"253","Acinetobacter spp.",0.386626941079933
"254","Acinetobacter spp.",0.419786715398887
"255","Acinetobacter spp.",0.425211115524261
"256","Acinetobacter spp.",0.604357190836273
"257","Acinetobacter spp.",0.615169421136836
"258","Acinetobacter spp.",0.448994499831795
"259","Acinetobacter spp.",0.496468096426579
"260","Acinetobacter spp.",0.370851318541188
"261","Acinetobacter spp.",-0.135570068312016
"262","Acinetobacter spp.",0.378940903602023
"263","Acinetobacter spp.",0.740083264891725
"264","Acinetobacter spp.",-0.105639897123257
"265","Acinetobacter spp.",0.242916431868493
"266","Acinetobacter spp.",0.362493400794307
"267","Acinetobacter spp.",0.237927206666169
"268","Acinetobacter spp.",0.602482225883812
"269","Acinetobacter spp.",0.374115876874035
"270","Acinetobacter spp.",0.318376971834809
"271","Acinetobacter spp.",0.340515983189581
"272","Acinetobacter spp.",0.30556659405284
"273","Acinetobacter spp.",0.629388623688505
"274","Acinetobacter spp.",0.34068805665881
"275","Acinetobacter spp.",0.250864509978556
"276","Acinetobacter spp.",0.286304437781206
"277","Acinetobacter spp.",0.342396552156215
"278","Acinetobacter spp.",0.825430287289416
"279","Acinetobacter spp.",0.353220555723027
"280","Acinetobacter spp.",0.426538666190174
"281","Acinetobacter spp.",0.759769967765706
"282","Acinetobacter spp.",0.766048507552601
"283","Acinetobacter spp.",0.389108692615514
"284","Acinetobacter spp.",0.083086722818233
"285","Acinetobacter spp.",0.291952963439339
"286","Acinetobacter spp.",0.279898984534294
"287","Acinetobacter spp.",0.648220614307448
"288","Acinetobacter spp.",0.0276618760124146
"289","Acinetobacter spp.",0.427842276564098
"290","Acinetobacter spp.",0.411500846767435
"291","Acinetobacter spp.",0.110646748992162
"292","Acinetobacter spp.",0.336207123133912
"293","Acinetobacter spp.",0.170493983999219
"294","Acinetobacter spp.",0.543575793059373
"295","Acinetobacter spp.",0.389367102660256
"296","Acinetobacter spp.",0.303364918130549
"297","Acinetobacter spp.",0.759184366641752
"298","Acinetobacter spp.",0.408862196015429
"299","Acinetobacter spp.",0.681369005917993
"300","Acinetobacter spp.",0.279403251515398
"301","Acinetobacter spp.",0.492274419150734
"302","Acinetobacter spp.",0.460784168856344
"303","Acinetobacter spp.",0.291586555827657
"304","Acinetobacter spp.",0.143179260824758
"305","Acinetobacter spp.",0.650865607102712
"306","Acinetobacter spp.",0.0735371400866491
"307","Acinetobacter spp.",0.277846955532945
"308","Acinetobacter spp.",0.68410496895142
"309","Acinetobacter spp.",0.5847512420778
"310","Acinetobacter spp.",0.390522806318463
"311","Acinetobacter spp.",0.24857188218523
"312","Acinetobacter spp.",0.232678853327248
"313","Acinetobacter spp.",0.371646832792184
"314","Acinetobacter spp.",0.357197171879303
"315","Acinetobacter spp.",0.673756347523073
"316","Acinetobacter spp.",0.746343139817405
"317","Acinetobacter spp.",0.334479616112873
"318","Acinetobacter spp.",0.214715808547228
"319","Acinetobacter spp.",0.470508459937769
"320","Acinetobacter spp.",0.886721920773719
"321","Acinetobacter spp.",0.501927034341927
"322","Acinetobacter spp.",0.796205092943563
"323","Acinetobacter spp.",0.185338731484216
"324","Acinetobacter spp.",0.105889331235954
"325","Acinetobacter spp.",-0.0266209281877817
"326","Acinetobacter spp.",0.180346347713272
"327","Acinetobacter spp.",0.547918387753127
"328","Acinetobacter spp.",0.716265360842049
"329","Acinetobacter spp.",0.450698371613107
"330","Acinetobacter spp.",0.117063813943576
"331","Acinetobacter spp.",0.817556590887468
"332","Acinetobacter spp.",0.617325791115028
"333","Acinetobacter spp.",0.258857087290706
"334","Acinetobacter spp.",0.518911247879227
"335","Acinetobacter spp.",0.351757974242944
"336","Acinetobacter spp.",0.247988057974843
"337","Acinetobacter spp.",0.273861625965344
"338","Acinetobacter spp.",0.446175431832724
"339","Acinetobacter spp.",0.252828128887735
"340","Acinetobacter spp.",0.283704779161516
"341","Acinetobacter spp.",0.533538910265692
"342","Acinetobacter spp.",0.321479084644179
"343","Acinetobacter spp.",0.239747625059789
"344","Acinetobacter spp.",0.185216537151754
"345","Acinetobacter spp.",0.183346887674315
"346","Acinetobacter spp.",0.564779406749998
"347","Acinetobacter spp.",0.315678800606509
"348","Acinetobacter spp.",0.22788384750996
"349","Acinetobacter spp.",0.772348199930737
"350","Acinetobacter spp.",0.398328609356776
"351","Acinetobacter spp.",0.441706988561343
"352","Acinetobacter spp.",0.202612323961982
"353","Acinetobacter spp.",0.407634567864217
"354","Acinetobacter spp.",0.415102322307378
"355","Acinetobacter spp.",0.116927382208341
"356","Acinetobacter spp.",0.401789819204879
"357","Acinetobacter spp.",0.755272151645323
"358","Acinetobacter spp.",0.909659283189071
"359","Acinetobacter spp.",0.327397551852924
"360","Acinetobacter spp.",0.263405776859053
"361","Acinetobacter spp.",0.556113254830078
"362","Acinetobacter spp.",0.545915812074266
"363","Acinetobacter spp.",0.311762341337247
"364","Acinetobacter spp.",0.388796133559244
"365","Acinetobacter spp.",0.382147263637799
"366","Acinetobacter spp.",0.0754977859340284
"367","Acinetobacter spp.",0.584495524252161
"368","Acinetobacter spp.",0.483550910392562
"369","Acinetobacter spp.",0.433263284557146
"370","Acinetobacter spp.",0.56768251301851
"371","Acinetobacter spp.",0.389987925618961
"372","Acinetobacter spp.",0.468130243850869
"373","Acinetobacter spp.",0.49782313799482
"374","Acinetobacter spp.",0.0143254067725012
"375","Acinetobacter spp.",0.259622670046628
"376","Acinetobacter spp.",0.814459493490234
"377","Acinetobacter spp.",0.196583229053592
"378","Acinetobacter spp.",0.505595252640213
"379","Acinetobacter spp.",0.603866718740378
"380","Acinetobacter spp.",0.212008570928898
"381","Acinetobacter spp.",0.394737290226745
"382","Acinetobacter spp.",0.225972279685488
"383","Acinetobacter spp.",0.380760132766052
"384","Acinetobacter spp.",0.420122402149314
"385","Acinetobacter spp.",0.667608760947086
"386","Acinetobacter spp.",0.266746714768286
"387","Acinetobacter spp.",0.526742779717431
"388","Acinetobacter spp.",0.309119193010736
"389","Acinetobacter spp.",0.454007125725919
"390","Acinetobacter spp.",0.161194738365538
"391","Acinetobacter spp.",0.210299666762089
"392","Acinetobacter spp.",0.512764958968955
"393","Acinetobacter spp.",0.44318519184085
"394","Acinetobacter spp.",0.50471630934437
"395","Acinetobacter spp.",0.296852201250764
"396","Acinetobacter spp.",0.333103931081864
"397","Acinetobacter spp.",0.159147355164698
"398","Acinetobacter spp.",0.406750979977611
"399","Acinetobacter spp.",0.454811358909323
"400","Acinetobacter spp.",0.604479711677312
"401","Acinetobacter spp.",0.743831529969066
"402","Acinetobacter spp.",0.47632246520652
"403","Acinetobacter spp.",0.238996487028221
"404","Acinetobacter spp.",0.82659366026841
"405","Acinetobacter spp.",0.468723783765125
"406","Acinetobacter spp.",0.255739363311642
"407","Acinetobacter spp.",0.194256730031856
"408","Acinetobacter spp.",0.408083735702522
"409","Acinetobacter spp.",0.603235088704092
"410","Acinetobacter spp.",0.755656260665133
"411","Acinetobacter spp.",0.100016494153156
"412","Acinetobacter spp.",0.615675407759095
"413","Acinetobacter spp.",0.540610339973478
"414","Acinetobacter spp.",0.936158420622599
"415","Acinetobacter spp.",0.39890811297595
"416","Acinetobacter spp.",0.214716994086137
"417","Acinetobacter spp.",0.37798097099101
"418","Acinetobacter spp.",0.496681871953127
"419","Acinetobacter spp.",0.494005336201734
"420","Acinetobacter spp.",0.44916760600127
"421","Acinetobacter spp.",0.815701109096193
"422","Acinetobacter spp.",0.585110995497504
"423","Acinetobacter spp.",0.435485982008073
"424","Acinetobacter spp.",0.392374089450952
"425","Acinetobacter spp.",0.598022935265328
"426","Acinetobacter spp.",0.13585236696928
"427","Acinetobacter spp.",0.502414118009235
"428","Acinetobacter spp.",0.369150098511282
"429","Acinetobacter spp.",0.525572907975217
"430","Acinetobacter spp.",0.423789456318154
"431","Acinetobacter spp.",0.298835929268816
"432","Acinetobacter spp.",0.494088814896309
"433","Acinetobacter spp.",0.454029471637343
"434","Acinetobacter spp.",0.594361458612027
"435","Acinetobacter spp.",0.277083978046408
"436","Acinetobacter spp.",0.492107825164308
"437","Acinetobacter spp.",0.336868833674552
"438","Acinetobacter spp.",0.584495979097897
"439","Acinetobacter spp.",0.402457049304013
"440","Acinetobacter spp.",0.432209238114235
"441","Acinetobacter spp.",0.347999550162566
"442","Acinetobacter spp.",0.569472933122426
"443","Acinetobacter spp.",0.37707123104359
"444","Acinetobacter spp.",0.00660059328520496
"445","Acinetobacter spp.",0.113525693690188
"446","Acinetobacter spp.",-0.0385292091398537
"447","Acinetobacter spp.",0.50805881284288
"448","Acinetobacter spp.",0.495978538614934
"449","Acinetobacter spp.",0.472176713585665
"450","Acinetobacter spp.",0.32838200626718
"451","Acinetobacter spp.",0.517691904226994
"452","Acinetobacter spp.",0.497004837370421
"453","Acinetobacter spp.",0.351787991910876
"454","Acinetobacter spp.",0.134102080824573
"455","Acinetobacter spp.",0.664770484939418
"456","Acinetobacter spp.",0.522524485274141
"457","Acinetobacter spp.",0.406122474429532
"458","Acinetobacter spp.",0.384054913083319
"459","Acinetobacter spp.",0.374699860989314
"460","Acinetobacter spp.",0.224146997689492
"461","Acinetobacter spp.",0.55612990212489
"462","Acinetobacter spp.",-0.0825047557699358
"463","Acinetobacter spp.",0.641731415033432
"464","Acinetobacter spp.",0.289562654938146
"465","Acinetobacter spp.",0.687104258157552
"466","Acinetobacter spp.",0.324153844327187
"467","Acinetobacter spp.",0.588338510021162
"468","Acinetobacter spp.",0.389559767483543
"469","Acinetobacter spp.",0.235237215518217
"470","Acinetobacter spp.",0.528975252383236
"471","Acinetobacter spp.",0.504482834112538
"472","Acinetobacter spp.",0.538037547685584
"473","Acinetobacter spp.",0.753289077602269
"474","Acinetobacter spp.",-0.0552709745256336
"475","Acinetobacter spp.",0.134935133262157
"476","Acinetobacter spp.",0.702471180322488
"477","Acinetobacter spp.",0.451206886714183
"478","Acinetobacter spp.",0.0938075425725017
"479","Acinetobacter spp.",0.284905338340158
"480","Acinetobacter spp.",0.721990518597147
"481","Acinetobacter spp.",0.704322426066204
"482","Acinetobacter spp.",0.137736306776932
"483","Acinetobacter spp.",0.507691275650429
"484","Acinetobacter spp.",0.0156729049082297
"485","Acinetobacter spp.",0.300317697260988
"486","Acinetobacter spp.",0.646434066352761
"487","Acinetobacter spp.",0.311991938315944
"488","Acinetobacter spp.",0.292631069647598
"489","Acinetobacter spp.",0.443040752292653
"490","Acinetobacter spp.",0.649965872269861
"491","Acinetobacter spp.",0.415913195723293
"492","Acinetobacter spp.",0.464092447838286
"493","Acinetobacter spp.",0.318989174929636
"494","Acinetobacter spp.",0.64969327295665
"495","Acinetobacter spp.",0.195182357754568
"496","Acinetobacter spp.",0.369339335089632
"497","Acinetobacter spp.",0.382550979988669
"498","Acinetobacter spp.",0.442445957305334
"499","Acinetobacter spp.",0.515242416944861
"500","Acinetobacter spp.",0.341111149075038
"501","Acinetobacter spp.",0.155828809889931
"502","Acinetobacter spp.",0.441738514394608
"503","Acinetobacter spp.",0.46615189626668
"504","Acinetobacter spp.",0.351464451901135
"505","Acinetobacter spp.",0.412814033353222
"506","Acinetobacter spp.",0.352143596653938
"507","Acinetobacter spp.",0.494398168190693
"508","Acinetobacter spp.",0.475494960097592
"509","Acinetobacter spp.",0.498219504729417
"510","Acinetobacter spp.",0.296845565970585
"511","Acinetobacter spp.",0.632349647272556
"512","Acinetobacter spp.",0.418226169038799
"513","Acinetobacter spp.",0.498559835564073
"514","Acinetobacter spp.",0.466923993774842
"515","Acinetobacter spp.",0.574457946905511
"516","Acinetobacter spp.",0.63907991229657
"517","Acinetobacter spp.",0.825884146066154
"518","Acinetobacter spp.",0.417450231124294
"519","Acinetobacter spp.",0.369248694115511
"520","Acinetobacter spp.",0.154232076869895
"521","Acinetobacter spp.",0.407827944866848
"522","Acinetobacter spp.",0.0702638813193684
"523","Acinetobacter spp.",0.513231749482081
"524","Acinetobacter spp.",0.510370665317222
"525","Acinetobacter spp.",0.379703453344061
"526","Acinetobacter spp.",0.440766686100258
"527","Acinetobacter spp.",0.203495776617591
"528","Acinetobacter spp.",0.143398853052004
"529","Acinetobacter spp.",0.379721123769524
"530","Acinetobacter spp.",0.436206907223776
"531","Acinetobacter spp.",0.412063954560336
"532","Acinetobacter spp.",0.413103735758105
"533","Acinetobacter spp.",0.16562151857015
"534","Acinetobacter spp.",0.294940022676886
"535","Acinetobacter spp.",0.385882500172675
"536","Acinetobacter spp.",0.755575878602514
"537","Acinetobacter spp.",0.534810913878671
"538","Acinetobacter spp.",0.35991611368659
"539","Acinetobacter spp.",0.313885024805227
"540","Acinetobacter spp.",0.0935536161044369
"541","Acinetobacter spp.",0.352299953376515
"542","Acinetobacter spp.",0.334674697097248
"543","Acinetobacter spp.",0.230532194635818
"544","Acinetobacter spp.",0.518506373607352
"545","Acinetobacter spp.",0.221382561374552
"546","Acinetobacter spp.",0.601412147218996
"547","Acinetobacter spp.",0.370156568109594
"548","Acinetobacter spp.",0.178725898290189
"549","Acinetobacter spp.",0.301164056471475
"550","Acinetobacter spp.",0.118444204168304
"551","Acinetobacter spp.",0.107111870292068
"552","Acinetobacter spp.",0.11612593763478
"553","Acinetobacter spp.",0.340173476490265
"554","Acinetobacter spp.",0.226154713685238
"555","Acinetobacter spp.",0.664469189259387
"556","Acinetobacter spp.",0.486471370613471
"557","Acinetobacter spp.",0.0879330953682327
"558","Acinetobacter spp.",0.378786464778708
"559","Acinetobacter spp.",0.695268862477864
"560","Acinetobacter spp.",0.576932935416566
"561","Acinetobacter spp.",0.543991133233336
"562","Acinetobacter spp.",0.592024211604202
"563","Acinetobacter spp.",0.787503564359869
"564","Acinetobacter spp.",0.47126356800575
"565","Acinetobacter spp.",0.271578164496599
"566","Acinetobacter spp.",0.100728025778212
"567","Acinetobacter spp.",0.471552950870716
"568","Acinetobacter spp.",0.594707347879384
"569","Acinetobacter spp.",0.441025367803072
"570","Acinetobacter spp.",0.139703245730084
"571","Acinetobacter spp.",0.414630061464074
"572","Acinetobacter spp.",0.241904019391968
"573","Acinetobacter spp.",0.36373537329372
"574","Acinetobacter spp.",0.60486172089773
"575","Acinetobacter spp.",0.563866669818934
"576","Acinetobacter spp.",0.402770705260663
"577","Acinetobacter spp.",0.304236816225648
"578","Acinetobacter spp.",0.647832883524007
"579","Acinetobacter spp.",0.626343023507382
"580","Acinetobacter spp.",0.502862000109983
"581","Acinetobacter spp.",0.409427900087546
"582","Acinetobacter spp.",0.370673465107547
"583","Acinetobacter spp.",0.555557164563644
"584","Acinetobacter spp.",0.258629594483039
"585","Acinetobacter spp.",0.502726072944163
"586","Acinetobacter spp.",0.498054649851969
"587","Acinetobacter spp.",0.377803282550708
"588","Acinetobacter spp.",0.515091163647944
"589","Acinetobacter spp.",0.4431675515026
"590","Acinetobacter spp.",0.554149499399721
"591","Acinetobacter spp.",0.49566214761124
"592","Acinetobacter spp.",0.658671000836379
"593","Acinetobacter spp.",0.326015875864728
"594","Acinetobacter spp.",0.262339113607051
"595","Acinetobacter spp.",0.427904067219485
"596","Acinetobacter spp.",0.297787954861754
"597","Acinetobacter spp.",0.679261551388813
"598","Acinetobacter spp.",0.489491281299564
"599","Acinetobacter spp.",0.452491282800063
"600","Acinetobacter spp.",0.545333714910264
"601","Acinetobacter spp.",0.568389117572699
"602","Acinetobacter spp.",0.586363566237592
"603","Acinetobacter spp.",0.523283476770961
"604","Acinetobacter spp.",0.542970659000585
"605","Acinetobacter spp.",0.463827760431302
"606","Acinetobacter spp.",0.570342502903833
"607","Acinetobacter spp.",0.393841013577353
"608","Acinetobacter spp.",0.401870102820086
"609","Acinetobacter spp.",0.690913208449612
"610","Acinetobacter spp.",0.617097158240017
"611","Acinetobacter spp.",0.182389734527639
"612","Acinetobacter spp.",0.186377422544351
"613","Acinetobacter spp.",0.24861578494147
"614","Acinetobacter spp.",0.271443490174146
"615","Acinetobacter spp.",0.223731099004096
"616","Acinetobacter spp.",0.278299935805438
"617","Acinetobacter spp.",0.204395378797095
"618","Acinetobacter spp.",0.392272825873011
"619","Acinetobacter spp.",0.0299525023038556
"620","Acinetobacter spp.",0.306779370017258
"621","Acinetobacter spp.",0.300890889427757
"622","Acinetobacter spp.",0.545342585223123
"623","Acinetobacter spp.",0.63656606258682
"624","Acinetobacter spp.",0.0767785710647854
"625","Acinetobacter spp.",0.300609136361422
"626","Acinetobacter spp.",0.122854993738487
"627","Acinetobacter spp.",0.358041523902169
"628","Acinetobacter spp.",0.960895192614046
"629","Acinetobacter spp.",0.353245662648769
"630","Acinetobacter spp.",0.422058547198944
"631","Acinetobacter spp.",0.461058241956742
"632","Acinetobacter spp.",0.531447953783767
"633","Acinetobacter spp.",0.315923427675024
